calories,protein,carbohydrate,fiber,total_fat,sugars,vitamin_d,vitamin_b12,Cluster,Cluster_Label,Diet_Recommendation
-0.36669426140620764,1.7411566420324882,-0.8113753939456821,-0.47788765135673994,-0.35131396999533127,-0.49250904080303715,-0.07732980927607494,0.011303372330251827,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.10764572219730509,1.9690768146539424,-0.8113753939456821,-0.47788765135673994,-0.10474924164337285,-0.49250904080303715,-0.06924160632799184,0.1798559193425756,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
0.07486574860896719,1.7800930048553205,-0.8113753939456821,-0.47788765135673994,0.15445983175227568,-0.49250904080303715,0.0035522202047560277,0.0464184862911526,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
0.045428414607955526,1.5702165125663978,-0.8113753939456821,-0.47788765135673994,0.21768155697072655,-0.49250904080303715,-0.10968262106840733,0.07685158505726664,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-1.1968270802347363,-0.978690751250199,-0.6723678641797388,-0.22021233125145237,-0.6421339060002053,-0.31172611675532946,-0.11777082401649043,-0.2813225773439214,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
1.0109729698411378,-0.6975892050170722,1.7597137449969655,0.1545881343562386,0.02801638131537395,1.2497134933664042,-0.11777082401649043,-0.2813225773439214,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
-0.33136946060499367,1.382182370153698,-0.8113753939456821,-0.47788765135673994,-0.19958182947104916,-0.49250904080303715,-0.11777082401649043,-0.1338390987081381,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
1.0992849718441728,-0.36520561994411804,2.0879769089561195,0.45911351266248746,-0.1932596569492041,2.3431585984936687,-0.11777082401649043,-0.2813225773439214,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
-0.8141417382215849,-0.6102198055121814,-0.3165966138552925,0.5528136290644102,-0.5409791456506838,-0.49250904080303715,-0.11777082401649043,-0.2813225773439214,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
-0.16063292339912605,1.3489440116464027,-0.8113753939456821,-0.47788765135673994,0.02801638131537395,-0.49250904080303715,0.011640423152839124,0.10260266862859385,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.11942065579770975,0.6927238479737989,-0.8066073256423649,-0.47788765135673994,0.28090328218917743,-0.49250904080303715,-0.10159441812032423,0.06046453187551292,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-1.0790777442306898,-0.8846736800438493,-0.5366613047776304,-0.0796621566485683,-0.6042008708691348,-0.49250904080303715,-0.11777082401649043,-0.2813225773439214,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
1.493745247457729,0.4040249626532901,1.2829069146652334,-0.47788765135673994,0.6602336334998826,3.5896860183387505,2.1792788132391094,0.05110050148593937,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
-0.354919327805803,-1.0290231227041036,0.6923999940236268,-0.47788765135673994,-0.6421339060002053,2.3380558546697414,-0.11777082401649043,-0.2813225773439214,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
-0.9083412070248221,-0.9255093776385265,-0.4299299296802965,0.08431304705479649,-0.5156904555633035,0.09066168193150392,-0.11777082401649043,-0.2813225773439214,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
-1.0555278770298804,-0.8780260083423902,-0.5091532184123382,-0.3139124476533751,-0.6294895609565151,0.02724186583412257,0.2623747145434151,-0.04722181760458282,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
1.6762567182640014,-0.051815382589618354,1.2498972110268831,-0.47788765135673994,1.0395639848105878,3.5896860183387505,2.3895720898892696,0.08153360025205342,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
1.8234433882690595,-0.4126889892402543,1.128861631019597,0.6465137454663329,1.5453377865581948,-0.49250904080303715,-0.11777082401649043,-0.2813225773439214,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
-0.7788169374203708,-0.7821096023641949,0.007632030770285295,0.014037959753354477,-0.62316738843467,-0.49250904080303715,-0.11777082401649043,-0.2813225773439214,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
-0.23716999180175638,0.5768644268912264,-0.8113753939456821,-0.47788765135673994,0.09123810653382482,-0.49250904080303715,0.12487526442600248,-0.06829088598112329,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.5138809314112659,1.008013420100144,-0.8113753939456821,-0.47788765135673994,-0.3449917974734862,-0.49250904080303715,-0.09350621517224113,0.21263002570608297,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.5963054666140986,1.0365034416778258,-0.8113753939456821,-0.47788765135673994,-0.45879090286669777,-0.49250904080303715,-0.10159441812032423,0.1330357673947079,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.025221186994472445,1.4277664046779888,-0.8113753939456821,-0.47788765135673994,0.09123810653382482,-0.49250904080303715,0.0682578437894208,-0.11277003033159763,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.9436660078260362,-0.9397543884273674,-0.540329049626336,-0.47788765135673994,-0.45246873034485263,-0.12802733909394898,0.22193369980299962,-0.22982041020126692,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
-0.23128252500155402,1.080188141430271,-0.8113753939456821,-0.47788765135673994,0.02801638131537395,-0.49250904080303715,-0.10159441812032423,-0.1853412658507926,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
2.170803929480997,0.5369783966824718,-0.034180260504958794,1.700640054987964,2.7465505657087617,-0.4567898340355465,-0.11777082401649043,-0.2813225773439214,0,High-Protein Foods,Great for muscle building & weight management. Include in a balanced PCOS diet!
-0.9672158750268455,-1.042318466107022,-0.26964947979186044,-0.43103759315577855,-0.6611004235657405,0.5426189920507732,-0.11777082401649043,-0.2813225773439214,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
-0.36669426140620764,0.4163706386702856,-0.7710302006099202,-0.47788765135673994,0.02801638131537395,-0.41232306642703775,-0.11777082401649043,-0.19236428864297275,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.4550062634092426,1.4761994413600479,-0.8113753939456821,-0.47788765135673994,-0.37660266008271165,-0.49250904080303715,-0.11777082401649043,-0.22045637981169336,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.2783822594031727,1.8940530911660471,-0.8113753939456821,-0.47788765135673994,-0.2880922447768804,-0.49250904080303715,-0.061153403379908745,1.2941755357018274,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
0.11607801621038351,0.8047845995126806,-0.8113753939456821,-0.47788765135673994,0.47056845784453005,-0.49250904080303715,-0.11777082401649043,-0.02381174163064894,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
0.1337404166109905,0.7620495671461579,-0.8113753939456821,-0.47788765135673994,0.47056845784453005,-0.49250904080303715,-0.11777082401649043,-0.0659498783837299,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
-0.9613284082266431,-0.8514353215365538,-0.4622060843489061,-0.29048741855289445,-0.5662678357380643,-0.43492093193300124,-0.11777082401649043,-0.2813225773439214,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
-0.9554409414264408,-1.0774561593861627,-0.2234358946981694,-0.47788765135673994,-0.6674225960875856,0.6628979536147723,-0.11777082401649043,-0.2813225773439214,2,Balanced Diet,Good for general well-being. Ensure portion control for PCOS.
-0.6669550682165265,0.5873107681363764,-0.7673624557612146,-0.47788765135673994,-0.401891350170092,-0.4152389200407105,-0.11777082401649043,-0.15256715948728516,1,Low-Carb & High-Fiber,Excellent for blood sugar control & gut health. Ideal for PCOS management.
